,Date,Press,Category,Count_News,IsClickbait,forward-referencing,emotional,interrogative,surprise,ellipsis,list,how_to,interjection,spillthebeans,gossip,ending_words,netizen,exaggerated,uncertainty
2372,2019-08-19,今日新聞,finance,83,19.0,8.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,3.0,0.0,4.0,1.0,13.0,0.0
2373,2019-08-19,今日新聞,politics,312,52.0,22.0,60.0,0.0,3.0,0.0,3.0,2.0,0.0,15.0,8.0,22.0,1.0,23.0,7.0
2374,2019-08-19,報導者,finance,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2375,2019-08-19,報導者,global,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2376,2019-08-19,報導者,health,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2377,2019-08-19,報導者,life,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2378,2019-08-26,ETToday,entertainment,612,391.0,138.0,220.0,0.0,22.0,176.0,24.0,0.0,3.0,53.0,66.0,124.0,111.0,170.0,2.0
2379,2019-08-26,ETToday,finance,229,32.0,12.0,6.0,0.0,1.0,14.0,11.0,0.0,0.0,2.0,0.0,14.0,3.0,22.0,2.0
2380,2019-08-26,ETToday,global,100,60.0,15.0,26.0,0.0,3.0,39.0,0.0,0.0,0.0,4.0,5.0,4.0,5.0,21.0,4.0
2381,2019-08-26,ETToday,health,100,68.0,38.0,18.0,0.0,7.0,44.0,20.0,0.0,0.0,1.0,4.0,11.0,5.0,23.0,5.0
2382,2019-08-26,ETToday,life,371,175.0,85.0,84.0,0.0,2.0,74.0,22.0,0.0,1.0,10.0,14.0,47.0,57.0,105.0,1.0
2383,2019-08-26,ETToday,politics,449,140.0,56.0,96.0,0.0,1.0,45.0,10.0,0.0,2.0,12.0,5.0,53.0,11.0,58.0,10.0
2384,2019-08-26,ETToday,tech,55,15.0,9.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,5.0,3.0,10.0,1.0
2385,2019-08-26,NewYorkTimes,entertainment,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,2019-08-26,NewYorkTimes,finance,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2387,2019-08-26,NewYorkTimes,global,16,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2388,2019-08-26,NewYorkTimes,politics,9,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2389,2019-08-26,NewYorkTimes,tech,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,2019-08-26,NewsLens,finance,26,5.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
2391,2019-08-26,NewsLens,global,76,8.0,2.0,3.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0
2392,2019-08-26,NewsLens,health,19,7.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0
2393,2019-08-26,NewsLens,life,38,8.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0
2394,2019-08-26,NewsLens,politics,57,7.0,4.0,2.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2395,2019-08-26,NewsLens,tech,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,2019-08-26,Storm Media,finance,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2397,2019-08-26,Storm Media,health,13,8.0,5.0,2.0,0.0,2.0,5.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0
2398,2019-08-26,Storm Media,life,45,19.0,4.0,8.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,6.0,0.0
2399,2019-08-26,TTVnews,global,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2400,2019-08-26,TTVnews,politics,12,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2401,2019-08-26,TVBS,health,32,16.0,9.0,7.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,9.0,2.0
2402,2019-08-26,TVBS,tech,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2403,2019-08-26,今日新聞,finance,81,16.0,10.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,16.0,0.0
2404,2019-08-26,今日新聞,politics,315,61.0,32.0,55.0,0.0,2.0,0.0,3.0,2.0,0.0,7.0,5.0,33.0,7.0,21.0,5.0
2405,2019-08-26,報導者,global,6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2406,2019-08-26,報導者,life,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2407,2019-09-02,ETToday,entertainment,608,415.0,136.0,220.0,0.0,20.0,202.0,17.0,0.0,6.0,60.0,73.0,131.0,116.0,172.0,3.0
2408,2019-09-02,ETToday,finance,220,41.0,11.0,10.0,0.0,0.0,16.0,20.0,2.0,0.0,0.0,2.0,12.0,5.0,27.0,0.0
2409,2019-09-02,ETToday,global,100,41.0,16.0,16.0,0.0,0.0,18.0,4.0,0.0,0.0,4.0,2.0,5.0,6.0,22.0,1.0
2410,2019-09-02,ETToday,health,100,65.0,43.0,13.0,0.0,3.0,39.0,12.0,0.0,0.0,2.0,2.0,16.0,6.0,17.0,4.0
2411,2019-09-02,ETToday,life,366,163.0,63.0,89.0,0.0,8.0,68.0,14.0,0.0,1.0,13.0,9.0,54.0,46.0,87.0,6.0
2412,2019-09-02,ETToday,politics,521,153.0,54.0,105.0,0.0,1.0,59.0,23.0,1.0,3.0,15.0,8.0,41.0,22.0,59.0,3.0
2413,2019-09-02,ETToday,tech,59,17.0,6.0,3.0,0.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,8.0,1.0
2414,2019-09-02,NewYorkTimes,finance,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2415,2019-09-02,NewYorkTimes,global,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2416,2019-09-02,NewYorkTimes,politics,11,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2417,2019-09-02,NewYorkTimes,tech,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2418,2019-09-02,NewsLens,finance,34,8.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
2419,2019-09-02,NewsLens,global,69,17.0,10.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,5.0,1.0,5.0,0.0
2420,2019-09-02,NewsLens,health,22,4.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2421,2019-09-02,NewsLens,life,39,15.0,13.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,1.0
2422,2019-09-02,NewsLens,politics,55,12.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,4.0,0.0,7.0,0.0
2423,2019-09-02,Storm Media,entertainment,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2424,2019-09-02,Storm Media,health,9,8.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2425,2019-09-02,Storm Media,life,55,18.0,5.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,13.0,0.0
2426,2019-09-02,TTVnews,global,16,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
2427,2019-09-02,TTVnews,politics,27,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2428,2019-09-02,TVBS,health,42,14.0,7.0,5.0,1.0,3.0,4.0,5.0,0.0,0.0,1.0,0.0,6.0,1.0,8.0,2.0
2429,2019-09-02,TVBS,tech,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2430,2019-09-02,今日新聞,finance,99,19.0,15.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,23.0,0.0
2431,2019-09-02,今日新聞,politics,304,65.0,31.0,61.0,0.0,1.0,0.0,8.0,2.0,1.0,11.0,1.0,16.0,2.0,28.0,6.0
2432,2019-09-02,報導者,global,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,2019-09-02,報導者,politics,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2434,2019-09-09,ETToday,entertainment,621,426.0,115.0,227.0,1.0,12.0,211.0,17.0,1.0,5.0,54.0,65.0,135.0,109.0,179.0,3.0
2435,2019-09-09,ETToday,finance,175,27.0,8.0,12.0,0.0,2.0,9.0,16.0,2.0,0.0,0.0,0.0,6.0,2.0,28.0,1.0
2436,2019-09-09,ETToday,global,100,48.0,7.0,27.0,0.0,5.0,35.0,2.0,0.0,0.0,0.0,4.0,10.0,2.0,27.0,0.0
2437,2019-09-09,ETToday,health,100,54.0,20.0,13.0,0.0,1.0,36.0,15.0,0.0,0.0,1.0,2.0,7.0,5.0,23.0,2.0
2438,2019-09-09,ETToday,life,354,150.0,58.0,88.0,0.0,3.0,43.0,30.0,0.0,2.0,14.0,9.0,33.0,46.0,95.0,6.0
2439,2019-09-09,ETToday,politics,468,143.0,59.0,102.0,0.0,3.0,51.0,16.0,1.0,3.0,8.0,3.0,32.0,14.0,60.0,4.0
2440,2019-09-09,ETToday,tech,83,23.0,6.0,3.0,0.0,0.0,7.0,9.0,0.0,0.0,2.0,0.0,6.0,8.0,17.0,1.0
2441,2019-09-09,NewYorkTimes,entertainment,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2442,2019-09-09,NewYorkTimes,finance,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2443,2019-09-09,NewYorkTimes,global,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2444,2019-09-09,NewYorkTimes,life,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2445,2019-09-09,NewYorkTimes,politics,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,2019-09-09,NewYorkTimes,tech,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2447,2019-09-09,NewsLens,finance,22,9.0,6.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
2448,2019-09-09,NewsLens,global,67,13.0,5.0,7.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,12.0,1.0
2449,2019-09-09,NewsLens,health,31,10.0,4.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0
2450,2019-09-09,NewsLens,life,34,13.0,9.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0
2451,2019-09-09,NewsLens,politics,54,10.0,6.0,3.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,6.0,1.0
2452,2019-09-09,Storm Media,entertainment,2,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2453,2019-09-09,Storm Media,health,14,14.0,13.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0
2454,2019-09-09,Storm Media,life,51,21.0,14.0,5.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,5.0,11.0,0.0
2455,2019-09-09,TTVnews,global,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2456,2019-09-09,TTVnews,politics,12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2457,2019-09-09,TVBS,health,33,10.0,5.0,4.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0
2458,2019-09-09,TVBS,tech,19,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0
2459,2019-09-09,今日新聞,finance,68,9.0,5.0,7.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0
2460,2019-09-09,今日新聞,politics,225,47.0,17.0,44.0,0.0,5.0,1.0,2.0,0.0,0.0,13.0,4.0,18.0,1.0,18.0,5.0
2461,2019-09-09,報導者,global,3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2462,2019-09-09,報導者,life,3,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2463,2019-09-09,報導者,politics,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2464,2019-09-16,ETToday,entertainment,570,380.0,104.0,216.0,0.0,20.0,201.0,12.0,0.0,1.0,56.0,48.0,126.0,109.0,163.0,4.0
2465,2019-09-16,ETToday,finance,173,19.0,7.0,6.0,0.0,1.0,5.0,9.0,3.0,0.0,0.0,1.0,6.0,2.0,19.0,0.0
2466,2019-09-16,ETToday,global,100,51.0,6.0,28.0,0.0,3.0,31.0,4.0,0.0,0.0,2.0,0.0,6.0,6.0,23.0,1.0
2467,2019-09-16,ETToday,health,100,61.0,27.0,18.0,0.0,5.0,46.0,6.0,0.0,0.0,0.0,0.0,11.0,2.0,24.0,4.0
2468,2019-09-16,ETToday,life,400,191.0,92.0,91.0,0.0,5.0,77.0,21.0,0.0,0.0,12.0,17.0,51.0,64.0,106.0,5.0
2469,2019-09-16,ETToday,politics,498,138.0,57.0,98.0,0.0,2.0,42.0,19.0,1.0,1.0,13.0,9.0,38.0,11.0,70.0,2.0
2470,2019-09-16,ETToday,tech,81,18.0,4.0,4.0,0.0,0.0,3.0,6.0,0.0,0.0,6.0,0.0,3.0,2.0,16.0,0.0
2471,2019-09-16,NewYorkTimes,entertainment,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2472,2019-09-16,NewYorkTimes,finance,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2473,2019-09-16,NewYorkTimes,global,12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2474,2019-09-16,NewYorkTimes,politics,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2475,2019-09-16,NewYorkTimes,tech,2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2476,2019-09-16,NewsLens,finance,18,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2477,2019-09-16,NewsLens,global,70,13.0,8.0,4.0,0.0,3.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,1.0,6.0,1.0
2478,2019-09-16,NewsLens,health,13,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2479,2019-09-16,NewsLens,life,41,12.0,9.0,3.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0
2480,2019-09-16,NewsLens,politics,63,16.0,10.0,4.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0
2481,2019-09-16,NewsLens,tech,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2482,2019-09-16,Storm Media,finance,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2483,2019-09-16,Storm Media,health,11,6.0,5.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
2484,2019-09-16,Storm Media,life,46,17.0,9.0,6.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,12.0,0.0
2485,2019-09-16,TTVnews,global,5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
2486,2019-09-16,TTVnews,politics,17,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0
2487,2019-09-16,TVBS,health,43,8.0,8.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
2488,2019-09-16,TVBS,tech,12,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2489,2019-09-16,今日新聞,finance,84,11.0,6.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,3.0,0.0,9.0,0.0
2490,2019-09-16,今日新聞,politics,253,61.0,24.0,46.0,0.0,3.0,0.0,10.0,3.0,0.0,7.0,6.0,31.0,3.0,31.0,3.0
2491,2019-09-16,報導者,finance,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2492,2019-09-16,報導者,global,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2493,2019-09-16,報導者,health,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,2019-09-16,報導者,life,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2495,2019-09-16,報導者,politics,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2496,2019-09-23,ETToday,entertainment,608,397.0,102.0,216.0,0.0,16.0,181.0,19.0,0.0,3.0,62.0,45.0,123.0,111.0,181.0,4.0
2497,2019-09-23,ETToday,finance,211,28.0,8.0,7.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,0.0,8.0,6.0,37.0,1.0
2498,2019-09-23,ETToday,global,100,35.0,16.0,20.0,0.0,3.0,16.0,6.0,0.0,0.0,4.0,5.0,4.0,5.0,21.0,5.0
2499,2019-09-23,ETToday,health,100,51.0,20.0,17.0,0.0,3.0,38.0,14.0,0.0,0.0,1.0,2.0,9.0,3.0,29.0,1.0
2500,2019-09-23,ETToday,life,425,161.0,61.0,80.0,0.0,3.0,70.0,20.0,0.0,6.0,9.0,11.0,49.0,40.0,108.0,4.0
2501,2019-09-23,ETToday,politics,485,142.0,60.0,109.0,0.0,10.0,27.0,29.0,1.0,1.0,18.0,9.0,33.0,10.0,65.0,8.0
2502,2019-09-23,ETToday,tech,59,16.0,4.0,4.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,3.0,2.0,10.0,1.0
2503,2019-09-23,NewYorkTimes,finance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,2019-09-23,NewYorkTimes,global,9,6.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2505,2019-09-23,NewYorkTimes,life,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2506,2019-09-23,NewYorkTimes,politics,8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2507,2019-09-23,NewsLens,finance,15,5.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2508,2019-09-23,NewsLens,global,67,8.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,8.0,0.0,12.0,0.0
2509,2019-09-23,NewsLens,health,20,7.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
2510,2019-09-23,NewsLens,life,39,11.0,7.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
2511,2019-09-23,NewsLens,politics,63,8.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,10.0,0.0
2512,2019-09-23,NewsLens,tech,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2513,2019-09-23,Storm Media,finance,2,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,2019-09-23,Storm Media,health,10,8.0,6.0,1.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0
2515,2019-09-23,Storm Media,life,46,6.0,2.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0
2516,2019-09-23,TTVnews,global,6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2517,2019-09-23,TTVnews,politics,9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
2518,2019-09-23,TVBS,health,35,8.0,3.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0
2519,2019-09-23,TVBS,tech,14,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2520,2019-09-23,今日新聞,finance,95,16.0,7.0,10.0,0.0,2.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,1.0,17.0,0.0
2521,2019-09-23,今日新聞,politics,228,40.0,17.0,50.0,0.0,3.0,0.0,5.0,2.0,0.0,6.0,1.0,20.0,1.0,33.0,1.0
2522,2019-09-23,報導者,global,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2523,2019-09-30,ETToday,entertainment,648,409.0,112.0,236.0,3.0,9.0,185.0,19.0,1.0,4.0,68.0,35.0,132.0,88.0,195.0,4.0
2524,2019-09-30,ETToday,finance,216,32.0,7.0,13.0,0.0,0.0,12.0,22.0,0.0,0.0,1.0,0.0,10.0,3.0,29.0,2.0
2525,2019-09-30,ETToday,global,100,43.0,10.0,26.0,0.0,2.0,25.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,18.0,3.0
2526,2019-09-30,ETToday,health,100,53.0,24.0,9.0,0.0,0.0,35.0,8.0,0.0,1.0,0.0,3.0,11.0,5.0,22.0,1.0
2527,2019-09-30,ETToday,life,416,167.0,52.0,94.0,0.0,8.0,62.0,21.0,0.0,4.0,19.0,13.0,50.0,63.0,102.0,6.0
2528,2019-09-30,ETToday,politics,426,105.0,44.0,82.0,0.0,2.0,35.0,18.0,1.0,1.0,9.0,5.0,23.0,13.0,51.0,5.0
2529,2019-09-30,ETToday,tech,70,13.0,4.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,4.0,0.0,2.0,3.0,7.0,0.0
2530,2019-09-30,NewYorkTimes,finance,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2531,2019-09-30,NewYorkTimes,politics,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,2019-09-30,NewsLens,finance,25,8.0,6.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
2533,2019-09-30,NewsLens,global,47,7.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,0.0
2534,2019-09-30,NewsLens,health,27,8.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
2535,2019-09-30,NewsLens,life,40,16.0,12.0,1.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
2536,2019-09-30,NewsLens,politics,49,4.0,3.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0
2537,2019-09-30,NewsLens,tech,6,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2538,2019-09-30,Storm Media,entertainment,2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2539,2019-09-30,Storm Media,health,15,13.0,11.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2540,2019-09-30,Storm Media,life,60,17.0,13.0,4.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,3.0,2.0,11.0,0.0
2541,2019-09-30,TTVnews,global,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2542,2019-09-30,TTVnews,politics,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2543,2019-09-30,TVBS,health,28,7.0,3.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
